,baby_laughing,baby_singing,beach,boiling_water_with_kettle,bird_singing,boxing,bubble_wrap_popping,cat_meowing,child_crying,chainsaw_cutting,cow_moo,dolphin_call,dot_matrix_printer,drinking_sounds,donkey_braying,drum_roll,finger_snapping,eating_sounds,glass_breaking,hammer_a_nail,guitar_plucking,helicopter_landing,horse_neighing,key_open_a_door,kid_screaming,lighter,interview,lion_roar,mud_bubbling,male_choir,people_running,person_laughing,person_singing,person_speaking_in_natural_scene,piano_player,pig_oink,plane_taking_off,police_car_with_siren,rain,rooster_crowing,snowfall,sweep,river,tearing_paper,typing_keyboard,wind,fireplace,walking_on_gravel,heartbeat,steam_train
baby_laughing,1.0,0.9676830087313253,0.10911250597378093,-0.39088474723672784,-0.043420507309380615,-0.38598390150147166,-0.5686668538563239,-0.1972563681339465,0.9699149440599403,-0.5016887334014154,0.6228956335953989,-0.06850046783734536,0.3897914461352192,0.12982093469804493,-0.2393047946241522,0.6642640673229936,-0.6035891798461215,0.16135497262440948,0.29376522356810136,0.12254660145809014,0.6677860011052128,-0.19578136525568887,0.589592113568087,0.7971874531053154,0.9623188616284665,-0.5019132276392662,0.5327251697388601,-0.20969352092823892,-0.1786354267398465,-0.4954292649541881,0.5019020142993711,-0.5390432026872857,0.5145703495666499,0.5333917416354755,0.7379394824581812,0.6518605702570461,-0.2013308574180591,-0.6347775516559709,0.42643198039079494,-0.019514866392078393,0.3141663098628991,0.3592545075166041,0.3219633097755176,0.10786225769343442,0.396121857926215,0.1848513514085205,-0.6094029860850475,0.3957073048423606,0.5207455803185056,-0.4723907302089045
baby_singing,0.9676830087313253,1.0,0.16095792747488225,-0.3557592715748472,0.06004921108726115,-0.41699248663932015,-0.5772034373184071,-0.16808396064055958,0.9962511316308995,-0.5362929643654448,0.649940361815618,-0.05744675684941982,0.37370073204149024,0.28297692912036293,-0.19477550232265942,0.7254842804881437,-0.6017410535437776,0.3189078048135084,0.32313919600647506,0.09460140401352692,0.7354446857970504,-0.22817306234487994,0.6162538128799475,0.8040547067538857,0.9918028346787502,-0.5001827732702548,0.5989342154027267,-0.17911761731584228,-0.1937845404900464,-0.48676687514030065,0.5796543901615635,-0.5213392319598714,0.6158316126984397,0.5339392633549634,0.8074150148600912,0.6893691890452066,-0.1963601270937883,-0.6621420547945618,0.5166306663049991,0.08057982740094999,0.3413470653308892,0.345174274361119,0.4263220450353,0.16724563955200122,0.4536673874952981,0.2228020994636149,-0.612248214095246,0.38024211924973056,0.5202712383774771,-0.5130054934360259
beach,0.10911250597378093,0.16095792747488225,1.0,0.23298527281092815,0.31911214845696373,0.017892939948079462,0.1847993521921936,-0.00398262045063889,0.14905893231469677,-0.1795084261455626,0.35231265051762256,0.13349475343008557,0.13327072323134964,0.37351724593656516,0.0069723870638662595,0.5538646996893376,0.19652225672924678,0.39065572060905884,0.35236718556902547,-0.21838623072523236,0.5347297661310406,0.29368687943195537,0.36082892339406697,0.24624725463704514,0.1728456405900996,-0.07783815214507661,0.26263265693394694,0.02939881141675775,-0.1460513206138628,-0.015550548070313018,0.29355982566449557,-0.007492765772726643,0.14149454706148254,-0.09819560274264164,0.5075083636687439,0.30926341616226566,0.13571405311005,-0.18366122456349276,0.7513285627976675,0.3451362916077213,0.38219223877297276,0.3005104669573463,0.785305913759344,0.590503231273199,0.46057520573754557,0.43334169633995245,-0.02869345964720705,-0.11065553067532302,-0.11101007363166196,-0.21319987499277523
boiling_water_with_kettle,-0.39088474723672784,-0.3557592715748472,0.23298527281092815,1.0,0.49445505398602174,0.5841807284617557,0.2636496867018983,0.5709733027607712,-0.3602941205206954,0.2935684361031456,0.07321410429045691,0.572384868594128,-0.27693231326516776,0.3048467012055084,0.7470823113756894,-0.029392750463369588,0.2993549378316513,0.3149051949176358,0.43041836516049276,-0.48065228717265623,0.05703119181664294,0.4585408026365752,0.136576693583759,-0.3080146984115731,-0.3797724647150903,0.2986065139342082,0.19850333016100044,0.6586650470483556,-0.07882273865012132,0.2848120058315959,0.22736600768340792,0.2381910329326921,0.08300293476741319,-0.6468835767894489,-0.05748122743858775,0.07805635465486241,0.577805958762677,0.11335348936028583,0.06651995952903958,0.5141224088244049,0.42303388626629884,0.006367164071748345,0.18079746092926433,0.44524260873378757,0.02079163778054307,0.3369488053134871,0.32345006822800604,-0.5041844217465291,-0.6527905453574756,0.0265827457740876
bird_singing,-0.043420507309380615,0.06004921108726115,0.31911214845696373,0.49445505398602174,1.0,0.149031636635631,0.18142227848541234,0.26188425202982263,0.04869753397696248,9.667807630335717e-05,0.4336857846384714,0.3617145172753681,-0.220404710347368,0.5374779732609694,0.5884048146460745,0.31498184910326754,0.21143425207104333,0.5242012774731839,0.2926882137519776,-0.34751170228476025,0.30899345010286844,0.3661251199019679,0.47138982118173867,0.09307216118921316,0.07373159502849455,-0.07307871391065918,0.39917908326073653,0.3199627044048237,-0.014683152547615506,-0.06027087449768245,0.45691518873288045,-0.14729849466350817,0.39137105066971606,-0.26590405373510473,0.26426565041656164,0.4297866588035678,0.41901566197388845,-0.21997304064068768,0.25813773577311816,0.9873104305861976,0.2803117965937453,0.2675105614100123,0.3162753848125819,0.45092720524836616,0.22519156690057152,0.32568901943207984,-0.017044664554130545,-0.28297904452371697,-0.273389104681286,-0.22235987340189614
boxing,-0.38598390150147166,-0.41699248663932015,0.017892939948079462,0.5841807284617557,0.149031636635631,1.0,0.3602483463271444,0.11978157738756168,-0.399990460664041,0.6956736699915647,-0.25107307675241136,0.5525698618778065,0.12786759223956073,0.06587174965316633,0.23548981711035924,-0.3201140565012533,0.39766106210396107,0.04029085752660346,0.10239776052410281,0.08362644775918776,-0.2686509618899163,0.5717637418088574,-0.2208884324014681,-0.2965640966838001,-0.4264925042251629,0.3054151271325908,-0.2870871986150394,0.19483298113054978,0.44075337547660953,0.33892326333029754,-0.28451231729235715,0.3330238567961322,-0.12437204201713609,-0.21418965487713318,-0.3358691134330091,-0.24020151274183232,0.5484220160009367,0.4973730797438936,-0.10822526668499705,0.20785136362096607,0.10772433936344067,0.23105351992344414,-0.09903415907269042,-0.01878125719676559,0.11471765457890643,-0.023059604674372527,0.37181462221275235,-0.02989589081216371,-0.2212090963696325,0.5073768429975944
bubble_wrap_popping,-0.5686668538563239,-0.5772034373184071,0.1847993521921936,0.2636496867018983,0.18142227848541234,0.3602483463271444,1.0,0.15436655684553194,-0.5740054228691508,0.3361641508869295,-0.3809233089840849,0.1628173722462662,-0.2487248809112117,-0.11077871403580763,0.0012904070272063133,-0.3224127303397433,0.9926975895279805,-0.1404826917481808,0.005380514311209736,-0.18522423099715674,-0.3809130656602861,0.5742648222419868,-0.34198667197620364,-0.5332087837038586,-0.5829274945591995,0.28181303760166015,-0.2833554013467569,0.1794447425390767,0.17929613230033123,0.4056414115905345,-0.286638029290259,0.4741462931271804,-0.35727949986686863,-0.5109722960774505,-0.37008584330739097,-0.3851143637769368,0.4107774585676228,0.47602559360524827,-0.11705784506368451,0.18204228438757394,-0.005546955455835253,-0.020004184290383278,-0.06950045509187325,0.22674375046497286,-0.21050468797591593,0.13216729917093922,0.5177680487084858,-0.3263766044248399,-0.5157156594731143,0.3905354632746863
cat_meowing,-0.1972563681339465,-0.16808396064055958,-0.00398262045063889,0.5709733027607712,0.26188425202982263,0.11978157738756168,0.15436655684553194,1.0,-0.18669248595126445,-0.12520003070270358,0.12475690427606098,0.40946053603163557,-0.27255139752182456,0.19003715581087266,0.6752681888222457,0.1703713280512639,0.17255354677535467,0.21045841206874188,0.3709505071762059,-0.657842707148443,0.217781921263167,0.07901785741413364,0.1674115741777161,-0.20871419355418006,-0.21598964669859583,0.0982726243514879,0.4642238438364275,0.944683878030446,-0.3691811033425301,0.07327836932309108,0.5360794425041171,0.05805040711079234,0.08254876843477411,-0.6516237931619703,0.11809340174359596,0.13573406589775375,0.40803392630234203,-0.2519786443018856,-0.009178493046442289,0.2400210300070723,0.34193183024695084,-0.25254583153132937,0.12687556032670488,0.24118870260591102,-0.11616054691342277,0.21797957739785376,0.19711560085413918,-0.5756055902706482,-0.6584815030347045,-0.3253104088028618
child_crying,0.9699149440599403,0.9962511316308995,0.14905893231469677,-0.3602941205206954,0.04869753397696248,-0.399990460664041,-0.5740054228691508,-0.18669248595126445,1.0,-0.5126778029904241,0.6426658801318456,-0.050730045769864285,0.3985974634922446,0.27111520575402465,-0.20584689260481578,0.7113792137911739,-0.5986992004081458,0.30701852666328155,0.3160894534567762,0.1271540236980625,0.717303711298037,-0.21965727870438115,0.6092467005319327,0.8130396704122035,0.9915519340534469,-0.4884817692491801,0.5836949698576784,-0.19351201968529758,-0.16817746471385558,-0.4742987942560931,0.5573052075986847,-0.5085030404515873,0.6119007477848677,0.5522462133972578,0.7896730164478364,0.682025138799335,-0.1893034288979711,-0.638645833929928,0.5026412304849813,0.07082994570881833,0.33410525248889067,0.36063245415187595,0.4091465318614744,0.1591050663597639,0.4687869207892337,0.2198555721215265,-0.6022086702236708,0.4072523693662438,0.5381593135130867,-0.4847096145446743
chainsaw_cutting,-0.5016887334014154,-0.5362929643654448,-0.1795084261455626,0.2935684361031456,9.667807630335717e-05,0.6956736699915647,0.3361641508869295,-0.12520003070270358,-0.5126778029904241,1.0,-0.4746117059208129,0.4569664401616074,0.20306359702346952,-0.10335586148433955,0.07809900272412712,-0.6383108518806136,0.3602363869143744,-0.11357061632645495,-0.17010164466079303,0.4472657716402383,-0.5744084501237802,0.44266873180652666,-0.4439808028757335,-0.3236694377145054,-0.5359887021413913,0.3853542895823826,-0.565351678819993,-0.12144594513229337,0.7325639301130275,0.33396794307813815,-0.5930926984836621,0.34433990459226205,-0.22849489793395955,-0.011202362660289759,-0.6269143147065758,-0.4679011544580824,0.49663863177793904,0.7215241968216136,-0.2841639983290082,0.027393518146240393,-0.18233908389459233,0.24587365885238713,-0.2942912468928084,-0.2681608964292232,0.04511674817484008,-0.20745496945680703,0.3660403095515573,0.2356190955212468,-0.013380333002649276,0.7890872081930298
