,baby_laughing,baby_singing,beach,boiling_water_with_kettle,bird_singing,boxing,bubble_wrap_popping,cat_meowing,child_crying,chainsaw_cutting,cow_moo,dolphin_call,dot_matrix_printer,drinking_sounds,donkey_braying,drum_roll,finger_snapping,eating_sounds,glass_breaking,hammer_a_nail,guitar_plucking,helicopter_landing,horse_neighing,key_open_a_door,kid_screaming,lighter,interview,lion_roar,mud_bubbling,male_choir,people_running,person_laughing,person_singing,person_speaking_in_natural_scene,piano_player,pig_oink,plane_taking_off,police_car_with_siren,rain,rooster_crowing,snowfall,sweep,river,tearing_paper,typing_keyboard,wind,fireplace,walking_on_gravel,heartbeat,steam_train
baby_laughing,1.0,0.9039557883494483,-0.19028972821450746,0.17243360363032062,-0.03308627208355243,0.09050557056608093,0.20703223617022648,0.5398810513741956,0.8710599601057174,-0.2217774669304783,0.6510517225849151,0.2129056418542877,0.04723831744971246,0.1404382880430392,0.6829761232446583,0.18163075244781515,0.44180425531931594,0.012480177210029217,-0.3901953765143902,-0.19550149238664344,0.41220782182447907,-0.5824731734215679,0.6550187494182578,0.30047503023054284,0.9312185874637943,-0.20381984414803833,0.5450541342898397,0.4529958697909531,-0.07933784559541043,0.1761201738857775,-0.034825552276905106,0.441305831732678,0.20635199598040307,0.5643751689650415,0.38974158319351676,0.5499678616199666,-0.5719873416692798,-0.5253894799883352,-0.1762151112133729,0.2436502490023275,-0.41213874768883374,-0.19714055445054224,-0.25573338415760327,-0.048833623247988636,0.0899445834643119,-0.4363839369721279,-0.2238366436451147,-0.010744277252045341,0.5119148374331597,-0.524147665609926
baby_singing,0.9039557883494483,1.0,-0.280353939752,0.19454889798939776,-0.16679343021799659,0.10829497965657961,0.19590636808522857,0.47674226682012005,0.8947570309704287,-0.3494316213386292,0.6685287625246472,0.1218345333564507,0.06949483793102088,0.21081241999461733,0.7244408301075497,0.2367630678792904,0.49605905028367103,0.07059629318400833,-0.51132436922185,-0.27924606226798954,0.5045718362859339,-0.7110389565244947,0.6432457757931029,0.2761212046755201,0.9107781141646384,-0.30378379285552076,0.676754470769868,0.4183795362940545,-0.16500313523048554,0.2710458711167608,-0.11904432543827202,0.6234994655512501,0.4299331048248428,0.7189770789862678,0.47463596025499766,0.5250529733216439,-0.6979179425613845,-0.6097588325304298,-0.3240326720358097,0.13223102565642844,-0.587459818872339,-0.27842070236542643,-0.4233315122947279,-0.0599348496759172,0.11547339111883617,-0.6059877438517529,-0.3489300911415761,-0.15147761488958436,0.49548413529813173,-0.6639901558444115
beach,-0.19028972821450746,-0.280353939752,1.0,-0.500235307250426,0.6531612364857491,0.21581010007575996,-0.5173967887351602,0.48119857234872637,-0.2623124546801686,0.4468995525165627,0.22656064424894146,0.8066601158001205,-0.29354848536320344,-0.6316908123062429,0.1459283877129652,-0.4581078095488654,-0.657363638550693,-0.6230721738322252,0.46668250235527114,0.1293941918711842,-0.5963052622550153,0.39314980873744065,0.26864679767401567,-0.32657256995870476,-0.14469907641509164,0.1396334836693705,-0.778870263495728,0.44170880515627614,0.8619112312604295,-0.8253955278246508,0.23692904774042425,-0.7942204545147623,-0.7680117295715827,-0.7340799622130839,-0.5881770910258974,0.3713559916317128,0.40564084570022174,0.1390791146768552,0.784396362922292,0.5151724458409335,0.5670080087087727,0.0536622863658862,0.689229176739007,-0.32010641785241495,-0.3301008187601209,0.6541200646368436,0.3015775072256887,0.4908382571293963,-0.18098863104844584,0.4150744849369727
boiling_water_with_kettle,0.17243360363032062,0.19454889798939776,-0.500235307250426,1.0,-0.4315825342020412,0.27127441993490764,0.39588996451650477,-0.4137128803485956,0.1624150751633061,-0.10969605696684145,-0.18090468332079204,-0.4797692084527871,0.04854904432220475,0.6415468889757849,-0.1612215742825307,0.3806082740165654,0.382732932700708,0.5828625897892181,-0.034621179353249355,-0.0611740350998819,0.3575925452890357,-0.02873231246215646,-0.20016919148769197,0.20435242068045517,0.11422139815789605,0.007485822080423719,0.48287488704011544,-0.3114478468844285,-0.397960558331962,0.49520469612789225,0.1592453038436927,0.47589440016135204,0.4368361892930509,0.4497348052563963,0.41202173427367383,-0.45109502897123066,-0.07201504738856168,0.1491829713592985,-0.34477864668631186,-0.36383535183276744,-0.14892933205964862,-0.10822626653106245,-0.3205310431528283,0.33254006395106983,0.19097014079340519,-0.2987593561156624,-0.024243033661440826,-0.020321817271461994,0.4230676101829604,-0.021963426142151948
bird_singing,-0.03308627208355243,-0.16679343021799659,0.6531612364857491,-0.4315825342020412,1.0,0.15824922212104106,-0.24222715202036596,0.5453372042169794,-0.08047885213399653,0.5136714099866041,0.3322436259918198,0.7631119593886352,-0.11365206058920618,-0.45429206216438955,0.23948800816370933,-0.26837654663969446,-0.3427229593662127,-0.4383019026919078,0.29502882597150504,0.2367806495201945,-0.3232683489573482,0.33832316743184915,0.3787995608164947,-0.11827959518262447,0.006840954925668297,0.35624188835821907,-0.5717268167748348,0.48996345381001666,0.608906685435397,-0.6264047622974674,0.19863758355629452,-0.5822076759484276,-0.6203014412866401,-0.5566309850906895,-0.36353555664782217,0.47308566548160347,0.38241244834644184,0.1733371626238448,0.7583749476657383,0.856051031401445,0.488967523353013,0.23565054677129485,0.7623208588437593,-0.04560564253257498,-0.1344512619150269,0.5577917828951524,0.4217527427794921,0.40234632067662945,0.00042494232249012807,0.355809802581176
boxing,0.09050557056608093,0.10829497965657961,0.21581010007575996,0.27127441993490764,0.15824922212104106,1.0,0.22194242716727805,0.1679980959519042,0.03413291231357797,0.513602171081441,0.11833518587483197,0.20392587012382496,0.19308747277846403,0.1732567195859724,0.07602111838053459,0.03437758869251962,0.017607819600852802,0.13816064470071834,0.3220611962668869,0.3372162642798004,0.06048058170341594,0.25536117975633615,0.09930129593824003,0.10880083688658868,0.12030352101056858,0.26151593347438695,-0.08758208063230012,0.0628867322330906,0.39456411513695316,-0.06612398307955968,0.668069790279821,-0.01987387981123198,0.03029203838808214,-0.08534664195954932,-0.032874482334260255,0.07384660288105152,0.16480069139254186,0.2497847514308468,0.2509443494002746,0.16655560173845854,0.2688538065458814,0.21628191663131802,0.2666373958835509,0.16041455043905758,0.2597029097207385,0.20916525959089408,0.23757381513368944,0.3963631294984241,0.5150949101930968,0.19989984297731456
bubble_wrap_popping,0.20703223617022648,0.19590636808522857,-0.5173967887351602,0.39588996451650477,-0.24222715202036596,0.22194242716727805,1.0,-0.2407765826345647,0.08256529833927223,0.15715456015744841,-0.28757294793717686,-0.49513745597966136,0.7359945810380801,0.6034307827707617,-0.24118824242163298,0.6978376868316613,0.8645369818998131,0.7417491487384024,-0.1295272226925779,0.48140199720522736,0.6227336909050165,0.01889210759015259,-0.33594176580061447,0.7956845963877509,0.10841488997767389,0.4182004698393238,0.5179441277677441,-0.3311174173930364,-0.502007022250024,0.7637670239725095,0.2933480840091912,0.5048727386990551,0.5748441377423893,0.35051790758653767,0.6893739512210578,-0.19407751143269855,-0.06935745314216629,0.29341788141280184,-0.41596529095191276,-0.18549125440013287,-0.1710644699249149,0.5058997491779815,-0.28610697243342653,0.7567551598911395,0.7770310881122732,-0.16100538423806732,0.3168718483197209,0.06546901610893582,0.5150125971888744,0.0245680941924698
cat_meowing,0.5398810513741956,0.47674226682012005,0.48119857234872637,-0.4137128803485956,0.5453372042169794,0.1679980959519042,-0.2407765826345647,1.0,0.5090920229905435,0.14890648531370798,0.7852865273168242,0.8135137333704578,-0.17409763003340334,-0.42440349551253936,0.7503917924062712,-0.14888685493780507,-0.12235246349007171,-0.5064218872437681,-0.09000633802692805,-0.11029096860335796,-0.0013796982065264246,-0.28721238044708597,0.7982158042830919,-0.0234438481621985,0.5559906479848005,-0.07375140868415385,-0.11961531359340137,0.8980213663166353,0.473919260363405,-0.4770893637789189,0.04651987360356383,-0.20750349595947343,-0.36685505513491623,-0.06570560736153054,-0.07896120555666201,0.934101559872117,-0.25745648015823464,-0.4158451222747203,0.3826787304294179,0.6783106057765417,-1.2705393758714089e-05,-0.19827731168365598,0.28943358653108137,-0.31551467475017564,-0.19811896733805534,0.006878524311514244,-0.021763080507507776,0.26539814101065584,0.25410205451037565,-0.2122624770787446
child_crying,0.8710599601057174,0.8947570309704287,-0.2623124546801686,0.1624150751633061,-0.08047885213399653,0.03413291231357797,0.08256529833927223,0.5090920229905435,1.0,-0.42003301825307715,0.7476970985049247,0.18090539416071125,-0.1276991020270152,0.10355241260104946,0.7971251577591301,0.15571864850062203,0.38664850059676525,-0.06509716238018293,-0.6092699065476468,-0.46403396412010806,0.5095605422053097,-0.7827385895193008,0.7284312830478465,0.09776346714324322,0.9388920790927008,-0.3987447015666242,0.6466798544423371,0.5084645917338704,-0.15430291241817065,0.17804478268915483,-0.22115554196254913,0.5472563852076411,0.26231296336448506,0.7071978729323896,0.4048270601985027,0.5108342067895397,-0.7365099116513947,-0.7102415806838167,-0.30593919445395445,0.19154354504561302,-0.6417423727257311,-0.47816551757780046,-0.40491988412300184,-0.21509659192272687,-0.09116154943295539,-0.6783936978027786,-0.44942450842200027,-0.2446572171448206,0.49377758617989925,-0.7358834979910449
chainsaw_cutting,-0.2217774669304783,-0.3494316213386292,0.4468995525165627,-0.10969605696684145,0.5136714099866041,0.513602171081441,0.15715456015744841,0.14890648531370798,-0.42003301825307715,1.0,-0.18251197382207401,0.3093078510431162,0.39761645537866325,0.0006962406174650302,-0.2811116106135623,-0.07329949293561666,-0.15983301444675194,0.0801223687818675,0.5060556587661219,0.5897410453015052,-0.29397826183841635,0.6704362600411493,-0.14434560213868167,0.11458735395643721,-0.2535549888638396,0.7531608574109525,-0.515676539387266,0.0340258282536834,0.46826260178176593,-0.2636972882032473,0.6846457425919509,-0.4451727260781114,-0.30007886680082757,-0.5712684772827402,-0.27122065625985126,0.09395748323455909,0.5688998525734318,0.5086210745962206,0.6096122374299366,0.4488794833931707,0.7799381346496512,0.5166606217696186,0.7090477192705985,0.26858816504799116,0.3843291695620573,0.7522658029971051,0.7730442739662828,0.7197232392995393,0.19042117689445262,0.6288331983723057
