,baby_laughing,baby_singing,beach,boiling_water_with_kettle,bird_singing,boxing,bubble_wrap_popping,cat_meowing,child_crying,chainsaw_cutting,cow_moo,dolphin_call,dot_matrix_printer,drinking_sounds,donkey_braying,drum_roll,finger_snapping,eating_sounds,glass_breaking,hammer_a_nail,guitar_plucking,helicopter_landing,horse_neighing,key_open_a_door,kid_screaming,lighter,interview,lion_roar,mud_bubbling,male_choir,people_running,person_laughing,person_singing,person_speaking_in_natural_scene,piano_player,pig_oink,plane_taking_off,police_car_with_siren,rain,rooster_crowing,snowfall,sweep,river,tearing_paper,typing_keyboard,wind,fireplace,walking_on_gravel,heartbeat,steam_train
baby_laughing,0.0,0.004042221450446223,0.02730867285743121,0.038523764113716975,0.03454005241507235,0.04076667545069126,0.042977268273748113,0.02959579691658504,0.0035525333816241213,0.041291271596226246,0.020697422296207704,0.0372848055408316,0.019762061308928512,0.0349655215234125,0.03120013576521477,0.021920410075185935,0.04589376787070156,0.032163962060497354,0.020630624865873574,0.024554984435625232,0.01756355265914116,0.030654791750040555,0.020864315238831276,0.016770079274565065,0.0030704883109687196,0.04444450777660919,0.01682314682179708,0.031483798729791145,0.02743946471729418,0.04218948619198274,0.01991098286195452,0.040605142428364736,0.011537624125024482,0.022329885436509503,0.018452595342613978,0.02018113374591147,0.03812584332647025,0.03580903957610427,0.021656522131555115,0.0333409128317091,0.02004545532650558,0.020157977858413105,0.021563374310545586,0.025080484518778468,0.026094605222075413,0.022034814988882403,0.04285423980779464,0.020495955339380173,0.023343194752834702,0.03297956929024113
baby_singing,0.004042221450446223,0.0,0.0311190569872422,0.03838612995533738,0.03014226699266529,0.04212772394946522,0.04320794073015577,0.032617655472311144,0.003584296618058433,0.04289208161371995,0.022257858877103312,0.0371877490882574,0.020624669592650743,0.02428199172754366,0.033668026013597356,0.021391099949065392,0.04580172071968291,0.023798758508740584,0.02058599254372301,0.027363118514597173,0.017419014827141005,0.037298107625192436,0.02241430264398237,0.016861933964120113,0.0038155810494464467,0.044375110048142236,0.017847379375920097,0.034278408104333816,0.031159930136675545,0.04212353945562087,0.01987809181232287,0.04054062473468891,0.011932658773977036,0.02374275242716266,0.015679302526276258,0.0217438434347966,0.0380288909762326,0.038913501005945456,0.019690656319712785,0.03053270847200737,0.01998632032687898,0.019479567557078907,0.01967976061435817,0.02780032235517361,0.025403377085323954,0.02201851749893863,0.04278613832341241,0.023289889856441353,0.02430746779091002,0.03592117150843921
beach,0.02730867285743121,0.0311190569872422,0.0,0.02494924724297739,0.0254765266519251,0.027014327784672554,0.024339087755190333,0.034455398483324955,0.031836308975290425,0.0320405199523221,0.02032284826131558,0.02785552885494252,0.022997133282630835,0.01885762719490075,0.03235478162383529,0.01529719326372099,0.02456683260019204,0.019958151068566965,0.023169712606870535,0.031412952014772885,0.014457523678014332,0.017724221672270373,0.018905641056890722,0.019497216138768054,0.026465170965118422,0.02746836004260671,0.027118333512614702,0.032602451868768915,0.02767410016607013,0.025922830834140015,0.028648143669825096,0.025624759449264865,0.02089506784547726,0.033967642908104036,0.015264262495676455,0.022530864387178703,0.02698313104644315,0.03186014511476784,0.011003486053528123,0.024585492954373497,0.02209425733651238,0.014322803690244239,0.010674957678499106,0.020017650498238653,0.018520178931378757,0.020505018374596527,0.02509614540939758,0.03226774858880041,0.03459199827295215,0.02920399882924784
boiling_water_with_kettle,0.038523764113716975,0.03838612995533738,0.02494924724297739,0.0,0.021155240049718846,0.01574579841425311,0.035096679278785806,0.022349066668617152,0.039180559902097324,0.02645472062729321,0.02760328773397466,0.020751972722707932,0.03162522465976392,0.023586271625437735,0.019028953611559284,0.03411442363542923,0.034103144736799935,0.023784962437548737,0.01967903965463656,0.04000682398469284,0.03086800285684883,0.02289253685757762,0.026806166013677767,0.03270667361322024,0.03901673895048406,0.02450487261164932,0.02385495246533163,0.020938282605229258,0.0312877054048179,0.025940035032418603,0.02503783391537936,0.02891350303634163,0.02291738595242206,0.04524952122022711,0.03599253480815405,0.027270194440872256,0.02123262443344369,0.030390075908253506,0.025465315323027163,0.022073872081754074,0.018985242144900646,0.01940471259630893,0.024144392798844654,0.023200614604508018,0.02968562302987195,0.02180169051495609,0.030566587010136717,0.039126031595107684,0.04579596652781966,0.031405772280596725
bird_singing,0.03454005241507235,0.03014226699266529,0.0254765266519251,0.021155240049718846,0.0,0.03154039986363286,0.024416747607281516,0.029825961032778223,0.030928627247880838,0.03038090627103046,0.02047148266801379,0.027875157370782177,0.030512899678803995,0.016689365747734816,0.012030023098571607,0.027820356505906373,0.025622322858049773,0.01787801122761289,0.0253370065290006,0.0346783520303054,0.02562839601819069,0.02560628113564898,0.018756713273309713,0.024445780853846695,0.026525460596572008,0.035725820051163565,0.026707124867269165,0.02854944359514707,0.02398774815196146,0.03343333696657927,0.022574902766355917,0.035335956286710574,0.016556127042949675,0.038042125129385825,0.028430663342307767,0.021006474921280976,0.02515244109950961,0.03135663666443487,0.024475539218981122,0.0024011509912376574,0.025300424987306433,0.019164552287418694,0.024443171026844988,0.025356495120465918,0.021966715732440068,0.0240716449266193,0.031144815513484015,0.03424784271255938,0.03861746629288206,0.03211528158431608
boxing,0.04076667545069126,0.04212772394946522,0.027014327784672554,0.01574579841425311,0.03154039986363286,0.0,0.03409415050111965,0.024845040874730804,0.04270562306588344,0.022923171274765793,0.036875634767103774,0.03244854678404985,0.021188795380941098,0.026600980930035118,0.02431896693977292,0.041470180177310925,0.034240060908956725,0.02795603511655663,0.025189931326713023,0.029045838367876595,0.036930502007027445,0.02634125358303444,0.036012581293182674,0.03474345127591903,0.042555448056697406,0.041943329364937734,0.0369296725446668,0.023938573911107635,0.01848090190837643,0.03757587996414885,0.03691310394758621,0.03201343882846253,0.024089598504483195,0.039131518213959354,0.04410960435676619,0.036909397241678986,0.03259160805775596,0.017668262565124836,0.02771988841620166,0.03016854507143671,0.024109729246829904,0.022161366317689547,0.026751164218785827,0.028941340537195548,0.02662817205016044,0.0262663951122537,0.03222484510198939,0.0323719549076227,0.03951881689189639,0.018691379459977637
bubble_wrap_popping,0.042977268273748113,0.04320794073015577,0.024339087755190333,0.035096679278785806,0.024416747607281516,0.03409415050111965,0.0,0.025022265123835586,0.04439497836286501,0.03343409152834462,0.03917494099670811,0.03699610808388474,0.031233018962481377,0.032289312640959765,0.04134777730717954,0.03692754581767486,0.0026801691145811523,0.033880147766573554,0.028159004039040418,0.035611574116708206,0.04203499596941477,0.019776189323325404,0.038082308300426124,0.0381772243555378,0.04404906715071154,0.03494532554094483,0.03351835128380644,0.026754879931038564,0.02459005301904253,0.0294185547326283,0.03667997383374252,0.02453385433262121,0.03201646376999298,0.04492653630054577,0.04127891029284458,0.039055033644129045,0.025800445375988332,0.022666424638664463,0.028223497209798304,0.0258212246182722,0.028366010335126084,0.021565829958524803,0.0271731702912905,0.023482234619435213,0.03549775030920836,0.023421773778707165,0.025181103068432527,0.038529316400532115,0.04535371063093564,0.023705861896622042
cat_meowing,0.02959579691658504,0.032617655472311144,0.034455398483324955,0.022349066668617152,0.029825961032778223,0.024845040874730804,0.025022265123835586,0.0,0.03346383775488227,0.03178471449853695,0.025222895764153666,0.014523570418202975,0.02727420858096211,0.022695668076959757,0.015613048413766891,0.023704307721801064,0.025204847618190574,0.023800060855362914,0.022899511602487745,0.04129193885832763,0.022240124232825655,0.0306534030283519,0.0236428624180375,0.0281166172403858,0.0333026689058547,0.026482959302045715,0.018048735585069847,0.006564017100309347,0.03306941986143516,0.02703024284560714,0.014815712993182515,0.027338135940888905,0.023967067901919135,0.04370789854665245,0.024448328703133883,0.024664216810886243,0.016200404076925492,0.034302497591844845,0.030435686851315872,0.03016173458871522,0.022748378524212378,0.022692039418835644,0.030189420011352486,0.03295966543005505,0.029929345359571497,0.030125980411017134,0.022121259866049802,0.04049076026633025,0.044304747013189635,0.03522758354703854
child_crying,0.0035525333816241213,0.003584296618058433,0.031836308975290425,0.039180559902097324,0.030928627247880838,0.04270562306588344,0.04439497836286501,0.03346383775488227,0.0,0.04330716528855367,0.02239402723990251,0.0378684363209505,0.01891935739453518,0.024637285054336277,0.03450999157831124,0.02222615833991709,0.04646624285468338,0.024327149667059192,0.020290563526351193,0.02717738402113647,0.01838036921948163,0.037972921614341,0.022563354092516467,0.016793113553854443,0.002644279339074639,0.044965487775203865,0.017559495549649192,0.03513339755934351,0.03136569916191684,0.04270232774819879,0.020290425852446562,0.041114648921620034,0.011855049225934314,0.02338291741577664,0.01864258432329516,0.021883081465524194,0.038709197107218936,0.03920340037451995,0.02002797349461026,0.03132407741003996,0.01971856751631586,0.01861003177487396,0.020237828786973368,0.0274539038109045,0.023736715507130548,0.021573066326026444,0.0433722313876469,0.023243304718820777,0.02393772199625249,0.03537210531278587
chainsaw_cutting,0.041291271596226246,0.04289208161371995,0.0320405199523221,0.02645472062729321,0.03038090627103046,0.022923171274765793,0.03343409152834462,0.03178471449853695,0.04330716528855367,0.0,0.03905405357440118,0.022591193381021953,0.019367230643433864,0.027285528721744765,0.02834069347581831,0.04584038085793892,0.033292312025670255,0.028042829211818433,0.02980072945676851,0.019974798340246083,0.04061883446275251,0.023062111317082187,0.03788780031303327,0.03146485563118808,0.04317553816201369,0.025184448649657805,0.041915636728891446,0.033514124992865,0.012752240357922748,0.03316810543349195,0.04234563291886095,0.03065234440750081,0.024049281366775935,0.034360025089218614,0.04712654195824588,0.03931223393753355,0.020323800648095473,0.01613731771956069,0.032813339168721,0.028379776227270552,0.029033798859532698,0.017663880970933635,0.032006663127397854,0.032453355630420656,0.029813415061014117,0.03129166645519085,0.033133533873204425,0.026782330183732002,0.034622867861475774,0.015829042283019432
