,baby_laughing,baby_singing,beach,boiling_water_with_kettle,bird_singing,boxing,bubble_wrap_popping,cat_meowing,child_crying,chainsaw_cutting,cow_moo,dolphin_call,dot_matrix_printer,drinking_sounds,donkey_braying,drum_roll,finger_snapping,eating_sounds,glass_breaking,hammer_a_nail,guitar_plucking,helicopter_landing,horse_neighing,key_open_a_door,kid_screaming,lighter,interview,lion_roar,mud_bubbling,male_choir,people_running,person_laughing,person_singing,person_speaking_in_natural_scene,piano_player,pig_oink,plane_taking_off,police_car_with_siren,rain,rooster_crowing,snowfall,sweep,river,tearing_paper,typing_keyboard,wind,fireplace,walking_on_gravel,heartbeat,steam_train
baby_laughing,1.0,0.9006830260602197,0.08329361962726609,0.4480234888026176,-0.05207130671906318,0.4747348787686718,0.09145157189084727,-0.06213503454695535,0.915716568841826,0.3465800025984656,-0.1735797706835781,-0.09327526856647071,0.543035318950926,0.5368096807443365,-0.06238187058121244,0.21808509020843111,0.21130447710732528,0.6708756148232555,0.14195971316837405,0.4070855762235701,0.20330383828543838,0.15198284911649995,-0.034628723416480774,0.27997034482874567,0.8942718039125161,0.25649436196671827,0.4488710644929678,-0.06005982500776069,0.009751031707263968,0.47970832509757766,0.36843127749385274,0.7166929902935426,0.568517043821375,0.6204233312073314,0.1584733727806521,-0.09905628160730677,0.1605545438651615,0.21174238747248617,0.12519013570477286,-0.16078753321272246,0.0745951016464018,0.3447809244382671,0.07905636457419792,0.07429817602508879,0.03676336569299979,0.26109732357726717,0.010950864584092331,0.22684013286269622,0.3759899438259041,0.15540096102283255
baby_singing,0.9006830260602197,1.0,0.00975266417409991,0.5756571562689831,-0.17816738304787974,0.5890744864593007,0.29061639770678216,-0.1774408339855008,0.862002280988488,0.4461547664336336,-0.23887115526632507,-0.19161462810979185,0.6183259628012832,0.674917146966353,-0.17064090562112863,0.3988554749698462,0.3661969766336897,0.7515863596548037,0.1312836091716191,0.5062292780449281,0.3838614018311385,0.10677191066125916,-0.15086418150769101,0.3996064581811052,0.9200565082256246,0.4299007852992885,0.6053652722677647,-0.15135352127252616,0.060307308820934574,0.6067199427066456,0.43708285774145517,0.7862625821130688,0.6883246460680029,0.7068098777215813,0.34738418239477725,-0.20717467468035086,0.10584402573531558,0.1885706893534164,0.05446006282939874,-0.2569668769960309,0.09577595654077298,0.49538382917783,0.014886870178540745,0.26128504425917426,0.21611039410972444,0.2695132742215385,0.08623098312515404,0.28132873462593416,0.515696332600373,0.10299984452656757
beach,0.08329361962726609,0.00975266417409991,1.0,0.299204328221845,0.1952092925705861,-0.38338860309089723,-0.06529809134921336,0.13789461323564803,0.026771223859592623,0.009750632171757614,-0.1278200765064987,0.1314418034756836,0.2528525223650256,0.05537084087773455,0.04845496821961771,-0.2591293131591922,-0.38242992144248794,-0.17009217107711366,0.89563168253128,-0.09001323318150792,-0.2191346090201533,-0.8290625280676748,-0.02543898931503387,-0.05279380430550842,0.037600326486367956,-0.10215400761658766,-0.3354815141214833,-0.010413422597258054,0.843524315645134,-0.2928853766837968,-0.6843825474462828,0.14244743201620158,-0.3327879026596385,-0.23579899827654713,-0.21465967734855473,0.14814727112629908,-0.8094132155612853,-0.8266063153440972,0.9629521581017375,0.13166285968033747,0.7687157689555337,0.08569047984775896,0.892784254382366,-0.0639498825311517,-0.10145860655204277,0.7585903903604005,0.027310475051862043,-0.7733398078513083,-0.05945791872451983,-0.82893794866075
boiling_water_with_kettle,0.4480234888026176,0.5756571562689831,0.299204328221845,1.0,-0.6043840899922631,0.517423555047799,0.6975795575108545,-0.6379594499139736,0.43244641826798264,0.7158729230050802,-0.7002816162331761,-0.6546380988561942,0.9279811932919682,0.840747252533476,-0.653063548922178,0.7097447334346828,0.6265921313881462,0.5451732553292661,0.39683891496623175,0.7256262571508989,0.7292925847043659,-0.3551550186082363,-0.6785003266026715,0.5999373002183944,0.5006983881328088,0.5307861270072745,0.5283799618850324,-0.6535775987120653,0.45781798060880496,0.47760664632708094,0.1828692699609852,0.7217320821809371,0.543456281983561,0.5964136596747165,0.705054042092389,-0.6505354128969997,-0.3465509623302444,-0.1940757261445802,0.3016821458256649,-0.6417089023629969,0.35610402543681413,0.8074868450371806,0.2888373320439835,0.6378416883415251,0.6058372069285864,0.40028859152784,0.09289814016931784,0.08903247269806383,0.72992873647347,-0.25937574642854133
bird_singing,-0.05207130671906318,-0.17816738304787974,0.1952092925705861,-0.6043840899922631,1.0,-0.6421671612740005,-0.7821710830071853,0.9555490872458973,-0.10091980995854057,-0.6779575777194294,0.8661710816730942,0.9320209898623881,-0.5401686088068165,-0.5481504144246437,0.9404610705696079,-0.8347083867170068,-0.8395527927898391,-0.49258488994920224,0.029981853615830528,-0.7381736485535998,-0.8490680507943585,-0.04207667581121102,0.920911388530026,-0.573253912906168,-0.1389073387135007,-0.45188208184126105,-0.4555178252186663,0.9147869827749534,-0.06472973635338791,-0.3658540534922038,-0.4338993578345139,-0.38856676307098403,-0.4871867315687126,-0.48937808534054644,-0.818547748691017,0.9626036905890839,-0.01703430404893121,-0.21491980045066172,0.1676918577008083,0.9521307745374448,-0.09052102026010113,-0.7086353925036037,0.1364355049882511,-0.7825494629791067,-0.7117504166070507,-0.05306180888958975,0.024657930850579435,-0.4825927403940171,-0.7510009214467943,-0.1632902099039868
boxing,0.4747348787686718,0.5890744864593007,-0.38338860309089723,0.517423555047799,-0.6421671612740005,1.0,0.6025681961294075,-0.6435943929434685,0.4947325101317294,0.5666892651582707,-0.556437379016798,-0.6276390898737203,0.5203215232698507,0.6223065386160836,-0.6032417298664791,0.6868716676091584,0.6794958706039264,0.8181670226271703,-0.2171141812873752,0.6132908887937715,0.6577271069279094,0.36880438426923684,-0.5329170421856625,0.5057252814591703,0.548715038147363,0.508899829470827,0.7334671709015768,-0.5768240266410398,-0.15382605689196882,0.6204320927959706,0.748546114899951,0.6410034294212286,0.7596769311161512,0.7810397087363952,0.717370508754678,-0.6680314196068502,0.36093629672826777,0.5144885139327934,-0.35317937656111414,-0.683643506047148,-0.09568955225377294,0.6036101233421838,-0.31875502695273406,0.6394171255337987,0.5894951559896375,-0.062415307248656626,-0.029337954239220764,0.6860003432074316,0.605796040886666,0.43049522659282424
bubble_wrap_popping,0.09145157189084727,0.29061639770678216,-0.06529809134921336,0.6975795575108545,-0.7821710830071853,0.6025681961294075,1.0,-0.79785878315614,0.03631902039716513,0.809577134968548,-0.7734289155412989,-0.8065352553884063,0.6400299496956182,0.7720027655270856,-0.7934115209817522,0.92327114345918,0.8345170506372699,0.5998672290282039,0.12377044501786721,0.7330152970295315,0.9170466664999101,-0.19662908548653346,-0.8039857203340807,0.768521661034142,0.21436774311279383,0.7438766089214225,0.6776091703119063,-0.7189234844579518,0.25977144847920186,0.5528390141364233,0.34745740493012184,0.49936592500098,0.6413638777986816,0.5404208445075297,0.9431713979085843,-0.8146631145986654,-0.2016903713111753,-0.025612898794737778,-0.007270647507101225,-0.7304552514573903,0.30967232727748767,0.7770367739531279,0.07262434718816961,0.9593386181213499,0.9413256703498952,0.25286901754708363,0.27430235350067494,0.34546880601217783,0.7873852539619158,-0.07334152023020131
cat_meowing,-0.06213503454695535,-0.1774408339855008,0.13789461323564803,-0.6379594499139736,0.9555490872458973,-0.6435943929434685,-0.79785878315614,1.0,-0.10074121805448241,-0.6885446453766368,0.8893621996307027,0.9215407145842355,-0.5774149178838666,-0.5687215016845281,0.9536022105468942,-0.8246053716505227,-0.8172684430658071,-0.5192366078653237,-0.04972805148843984,-0.7311488019847239,-0.8387290987716238,0.011147048059838351,0.9330763818859923,-0.5758308970586633,-0.14788631374566924,-0.41807225098178535,-0.46324818784307453,0.9505083165240945,-0.10820681240522953,-0.33595690177636084,-0.39066804063364113,-0.42762340228735096,-0.4807832617613153,-0.5172614416182583,-0.8250056997569266,0.9886164039659264,0.022014827239312047,-0.16654265509523772,0.09454558172263593,0.9394404890701288,-0.15143023288085025,-0.7049307750512026,0.07273545018999968,-0.7905437837208928,-0.7503666830446581,-0.12437505691179138,0.06187172670172991,-0.43336352878831474,-0.7430821041662061,-0.11492601576392984
child_crying,0.915716568841826,0.862002280988488,0.026771223859592623,0.43244641826798264,-0.10091980995854057,0.4947325101317294,0.03631902039716513,-0.10074121805448241,1.0,0.2811755476564254,-0.1791181926706536,-0.09538182178058249,0.4953591755675881,0.48903660425369744,-0.09990501041489827,0.18712091934992608,0.19989541265883395,0.6592682755331354,0.1253455004983783,0.3964572768922375,0.17478288840900197,0.23327752890127487,-0.06345101887687245,0.20682203144884087,0.903734747903643,0.17894741483522203,0.3993908256033362,-0.12297013217434404,-0.04098683737850316,0.4361061901331737,0.39964611231533714,0.7084203758210622,0.5380246177004991,0.6348519636968825,0.12076960938254355,-0.13231866249280652,0.2379061427509507,0.29392777372201834,0.04201237360625177,-0.23603108955022,0.03714138960719739,0.3340899159062637,-0.016428480512134424,0.02397796261875059,-0.02956489036568012,0.19642803943784787,-0.0386630870104998,0.2552214907955404,0.35825578239417755,0.2359388025436746
chainsaw_cutting,0.3465800025984656,0.4461547664336336,0.009750632171757614,0.7158729230050802,-0.6779575777194294,0.5666892651582707,0.809577134968548,-0.6885446453766368,0.2811755476564254,1.0,-0.6816825691061954,-0.7256277867140019,0.6913552406615957,0.8494568963836313,-0.679308678275029,0.8430384444070762,0.8208527766750527,0.6872292647923968,0.19346578521916188,0.8948587781108737,0.8470285943405043,-0.14870233186067655,-0.6736437537946925,0.9053571548209397,0.42822180187253156,0.7783288135661384,0.5358540680453394,-0.6933735672434089,0.26925060445106663,0.49120611151057175,0.31726038907447884,0.5685621247852835,0.6094386463015427,0.6349990282321591,0.7967884980553199,-0.701231170400826,-0.12038571169600974,0.03883575422689833,0.114568713092566,-0.7185047286330483,0.36703792428759535,0.8799601879349962,0.17142343005303656,0.7660425390440149,0.7987053248926929,0.3406753680389562,0.33912285808316295,0.33441674950595757,0.8976342628013606,-0.010677823941680702
