,baby_laughing,baby_singing,beach,boiling_water_with_kettle,bird_singing,boxing,bubble_wrap_popping,cat_meowing,child_crying,chainsaw_cutting,cow_moo,dolphin_call,dot_matrix_printer,drinking_sounds,donkey_braying,drum_roll,finger_snapping,eating_sounds,glass_breaking,hammer_a_nail,guitar_plucking,helicopter_landing,horse_neighing,key_open_a_door,kid_screaming,lighter,interview,lion_roar,mud_bubbling,male_choir,people_running,person_laughing,person_singing,person_speaking_in_natural_scene,piano_player,pig_oink,plane_taking_off,police_car_with_siren,rain,rooster_crowing,snowfall,sweep,river,tearing_paper,typing_keyboard,wind,fireplace,walking_on_gravel,heartbeat,steam_train
drum_roll,,,,,,,0.009914752307263845,,,,,,,,,0.0,,,,,0.004394943638798424,,,,,,,,,,,,,,0.006235896214820131,,,,,,,,,,,,,,,
finger_snapping,,,,,,,,,,,,,,,,,0.0,,,0.009399583956712738,0.007082520736877215,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007080777996069594,
eating_sounds,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.00733568611610777,,,,,,,0.009813190923892507,,0.006766327443852269,,,,,,,,,,,,,,,,
glass_breaking,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.005363521692232922,,0.00631046629880943,,,0.005592184573895089,,,,
hammer_a_nail,,,,,,,,,,0.006742922393806048,,,,,,,0.009399583956712738,,,0.0,,,,0.008972324895041758,,,,,,,,,,,,,,,,,,0.00966159400805524,,,,,,,0.00658526624918372,
guitar_plucking,,,,,,,,,,,,,,,,0.004394943638798424,0.007082520736877215,,,,0.0,,,,,,,,,,,,,,0.00796333723411396,,,,,,,,,,,,,,,
helicopter_landing,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.007584191937357649,0.007471326790683684,,,,,,,,,,,,0.006989924679222671
horse_neighing,,,,,,,,,,,0.006171399607876689,,,,0.004270379414626438,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.007429919285791911,,,,,,,,,,
key_open_a_door,,,,,,,,,,0.006092475783962845,,,,,,,,,,0.008972324895041758,,,,0.0,,0.007662453781039104,,,,,,,,,,,,,,,,,,,,,,,0.009047009233695478,
kid_screaming,0.006215512234164315,0.005155866298134338,,,,,,,0.006451738893868136,,,,,,,,,0.00733568611610777,,,,,,,0.0,,,,,,,0.007875110265357982,,,,,,,,,,,,,,,,,,
lighter,,,,,,,,,,,,,,,,,,,,,,,,0.007662453781039104,,0.0,,,,,,,,,,,,,,,,,,,,,0.0096699969009377,,,
interview,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.00477542083717355,,,0.006271125200561824,,,,,,,,,,,,,,,,,
lion_roar,,,,,,,,0.006824795726061969,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,0.009157486023230715,,,,0.009627813556804601,,,,,,,,,,
mud_bubbling,,,0.0077402012191870794,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,
male_choir,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00477542083717355,,,0.0,,,0.007714790510945922,,,,,,,,,,,,,,,,,
people_running,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.006932276625233825,,
person_laughing,,,,,,,,,,,,,,0.008966108479419069,,,,0.009813190923892507,,,,,,,0.007875110265357982,,,,,,,0.0,,0.008740699878660121,,,,,,,,,,,,,,,,
person_singing,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006271125200561824,,,0.007714790510945922,,,0.0,,,,,,,,,,,,,,,,,
person_speaking_in_natural_scene,,,,,,,,,,,,,,,,,,0.006766327443852269,,,,,,,,,,,,,,0.008740699878660121,,0.0,,,,,,,,,,,,,,,,
piano_player,,,,,,,,,,,,,,,,0.006235896214820131,,,,,0.00796333723411396,,,,,,,,,,,,,,0.0,,,,,,,,,,0.00870965756561128,,,,,
pig_oink,,,,,,,,0.0063822653551647,,,0.008874647070597671,,,,,,,,,,,,,,,,,0.009157486023230715,,,,,,,,0.0,,,,,,,,,,,,,,
plane_taking_off,,,,,,,,,,,,,,,,,,,,,,0.007584191937357649,,,,,,,,,,,,,,,0.0,0.007973146858385754,,,,,,,,,,,,0.0073608488206070785
police_car_with_siren,,,,,,,,,,,,,,,,,,,,,,0.007471326790683684,,,,,,,,,,,,,,,0.007973146858385754,0.0,,,,,,,,,,0.009312993070708446,,0.005601530955664264
rain,,,0.007716292566289693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.005492776700563052,,,0.008808788752598457,,,,
rooster_crowing,,,,,0.008797507507371285,,,,,,0.009874644015683064,,,,0.006893103221664193,,,,,,,,0.007429919285791911,,,,,0.009627813556804601,,,,,,,,,,,,0.0,,,,,,,,,,
snowfall,,,,,,,,,,,,,,,,,,,0.005363521692232922,,,,,,,,,,,,,,,,,,,,,,0.0,,0.008467208808550149,,,0.006369058567168275,,,,
sweep,,,,,,,,,,,,,,,,,,,,0.00966159400805524,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.007395461393460064,
river,,,0.006696442635803352,,,,,,,,,,,,,,,,0.00631046629880943,,,,,,,,,,,,,,,,,,,,0.005492776700563052,,0.008467208808550149,,0.0,,,0.008806064854560418,,,,
tearing_paper,,,,,,,0.007725624328101838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
typing_keyboard,,,,,,,0.009513380105069833,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00870965756561128,,,,,,,,,,0.0,,,,,
wind,,,,,,,,,,,,,,,,,,,0.005592184573895089,,,,,,,,,,,,,,,,,,,,0.008808788752598457,,0.006369058567168275,,0.008806064854560418,,,0.0,,,,
fireplace,,,,,,,,,,,,,,,,,,,,,,,,,,0.0096699969009377,,,,,,,,,,,,,,,,,,,,,0.0,,,
walking_on_gravel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006932276625233825,,,,,,,0.009312993070708446,,,,,,,,,,0.0,,0.009700500388466725
heartbeat,,,,,,,,,,,,,,,,,0.007080777996069594,,,0.00658526624918372,,,,0.009047009233695478,,,,,,,,,,,,,,,,,,0.007395461393460064,,,,,,,0.0,
steam_train,,,,,,,,,,,,,,,,,,,,,,0.006989924679222671,,,,,,,,,,,,,,,0.0073608488206070785,0.005601530955664264,,,,,,,,,,0.009700500388466725,,0.0
