,baby_laughing,baby_singing,beach,boiling_water_with_kettle,bird_singing,boxing,bubble_wrap_popping,cat_meowing,child_crying,chainsaw_cutting,cow_moo,dolphin_call,dot_matrix_printer,drinking_sounds,donkey_braying,drum_roll,finger_snapping,eating_sounds,glass_breaking,hammer_a_nail,guitar_plucking,helicopter_landing,horse_neighing,key_open_a_door,kid_screaming,lighter,interview,lion_roar,mud_bubbling,male_choir,people_running,person_laughing,person_singing,person_speaking_in_natural_scene,piano_player,pig_oink,plane_taking_off,police_car_with_siren,rain,rooster_crowing,snowfall,sweep,river,tearing_paper,typing_keyboard,wind,fireplace,walking_on_gravel,heartbeat,steam_train
baby_laughing,0.0,0.00599195514458459,0.022330192122993146,0.021612080930054928,0.026341035215959686,0.015914868485907955,0.030218777781679473,0.027474566027617008,0.007347936321858969,0.01642413568681375,0.03707235502508955,0.02971507385762365,0.018031654811595084,0.015060860514717458,0.025365409681311873,0.026831832703930095,0.0286115813321495,0.011247817573392431,0.028844422149505878,0.018239483829767967,0.02860542425370189,0.02741158202865505,0.025273561968682582,0.023822947969836666,0.006215512234164315,0.023709240247182538,0.016807958245986514,0.025534348009210447,0.035820374153396485,0.016353815990836528,0.021994380566985185,0.010665123581391713,0.013464902270005786,0.016799302749667712,0.03002386946927308,0.028188698766387292,0.02738219017439481,0.026140536247427654,0.02382290423470789,0.027308989350235107,0.03262385626836573,0.020969563211485475,0.021760424473059127,0.031801741679924014,0.03428192886108679,0.020521380687504868,0.026785388781235778,0.026073303340231686,0.016486581532957137,0.026058902537481894
baby_singing,0.00599195514458459,0.0,0.028652979677144426,0.017914661080062882,0.028099374117841153,0.014342473978780376,0.027890475835665857,0.02922672853886059,0.005826415186319173,0.020675228038926508,0.03165253680530245,0.028771052383559065,0.019858452314904254,0.016256345455683607,0.02722318777832459,0.02197428905750422,0.02639036252877073,0.011266434397839534,0.029329615816041193,0.017702994184463614,0.02273460277257407,0.028792949007702594,0.027187671473449596,0.0210481721597368,0.005155866298134338,0.022737181698943617,0.013826237480205674,0.026589081864366294,0.027524541828868536,0.014580347115109792,0.019593397342477458,0.010127476137239433,0.010779825844680319,0.01416949443515782,0.02615350005730408,0.029873146226064618,0.02882972763643915,0.02730846442430266,0.028365288607617695,0.02935215819453093,0.03237227689288581,0.01978825522497238,0.029712879312083697,0.02833664778373726,0.030542568677304274,0.018254506863502742,0.021906759831240744,0.02653193160876734,0.013765625294055844,0.036696268635702495
beach,0.022330192122993146,0.028652979677144426,0.0,0.01996075385929005,0.0255147577617918,0.03592980912877964,0.03232513543853661,0.02525953655327134,0.02500614890414574,0.02660081364075726,0.03390138468636198,0.0312029334512775,0.022522162634234906,0.027412216303447385,0.029266043162213512,0.0365583729445441,0.040097495450624514,0.03214520000563943,0.010432208691712033,0.030390703465580912,0.034423621146003246,0.047532526334517176,0.030845110651095055,0.029271425993070452,0.031037565521451246,0.0328982156805815,0.031031195272381847,0.03220283959752065,0.0077402012191870794,0.030125659324451017,0.04173907278429763,0.02386380990039889,0.030619494648218615,0.02868559490171579,0.034797690867529034,0.027267503918865114,0.047140241695651675,0.04721439208106723,0.007716292566289693,0.027511545453770155,0.01058925482599235,0.028351141068171166,0.006696442635803352,0.03167745085216247,0.03429043451989875,0.015503190392493312,0.03748277731902092,0.041096064582446204,0.029969350218806156,0.04679380662745438
boiling_water_with_kettle,0.021612080930054928,0.017914661080062882,0.01996075385929005,0.0,0.03849101833107191,0.021375128848937424,0.021984079953818663,0.042834285740923565,0.01772307300485372,0.01864718058620947,0.04179601724281098,0.044962189765130875,0.008776857501909166,0.013192683999482353,0.04156914030565403,0.01919922756937893,0.018449478265329337,0.027438767509157726,0.02197137284178785,0.018963502798534662,0.016258048022856398,0.04249118483929,0.041923462459865043,0.025793887002481867,0.017922254220924413,0.02437307804528799,0.020043657183839537,0.04209642488382891,0.019235389790889318,0.023379087705409345,0.030739144020704087,0.019230610280431278,0.020978137436824484,0.01916804053149408,0.01944863275744473,0.04302735006279618,0.04280209887503848,0.04013699096499289,0.024513785974531934,0.04080254295528523,0.03512843266803861,0.019911667835518676,0.028504640271064505,0.027295313498059408,0.026159985744176818,0.030622413599613266,0.02820896022432442,0.03165072664012486,0.023626461301243074,0.040545397501309706
bird_singing,0.026341035215959686,0.028099374117841153,0.0255147577617918,0.03849101833107191,0.0,0.037643284158222504,0.04050950251167199,0.012004143967636412,0.02712267703988352,0.032540428501128815,0.012282662015523428,0.013590385630560075,0.03824986666497402,0.030377975185071578,0.010642740160881854,0.045430898855615534,0.04506258758769013,0.02977334929048645,0.02610894509487678,0.04149411073579006,0.04471161265086665,0.03350743172698962,0.012635169209915576,0.029845226779512686,0.025053707254718113,0.029252503353089827,0.027390988169781205,0.011154743832119996,0.031107687497821907,0.029546173692975828,0.036699506624937296,0.02947090792693301,0.031194499595372686,0.026067333835526015,0.041218230361875705,0.011115187209037595,0.028342973569415484,0.03556855954624648,0.024797893898352942,0.008797507507371285,0.033926891050179986,0.04326010376003168,0.02635032536429517,0.04485035560447684,0.03767469858201584,0.029784503506935713,0.022127615066289272,0.03461240709928194,0.03977812228537036,0.034366461114259596
boxing,0.015914868485907955,0.014342473978780376,0.03592980912877964,0.021375128848937424,0.037643284158222504,0.0,0.02206585153379893,0.03877825575541643,0.01494949218216782,0.020654868737066383,0.034139860167294256,0.03954487623164986,0.02174354769541169,0.021804396175611404,0.03578229736983833,0.02540632385066844,0.026338480620685865,0.011976349847234105,0.032715196755484816,0.023501065308588472,0.025630038396566728,0.022931888105799932,0.03494315178181003,0.022101933048125365,0.017835886966029363,0.018985442837048422,0.017459839123393155,0.038457161679455086,0.030501201619373686,0.02093445178829264,0.012135747040469417,0.013706937164070858,0.01747610854262377,0.0124604064785003,0.012753494558106735,0.03994550305178502,0.023592383750813933,0.01958772281289402,0.034110331575234056,0.03973733595211795,0.03203146167292823,0.015456733062610499,0.0346964338911138,0.011977554469116889,0.016070288994050635,0.0307678178762583,0.025670916705568512,0.01323355680282462,0.024136364722408286,0.02355396772928281
bubble_wrap_popping,0.030218777781679473,0.027890475835665857,0.03232513543853661,0.021984079953818663,0.04050950251167199,0.02206585153379893,0.0,0.04565131270443969,0.031056618368832986,0.019175388107259925,0.044704404897681724,0.044357527160062984,0.025234912934041266,0.01532201240591369,0.043716107228376155,0.009914752307263845,0.015447739596216918,0.020602820626976947,0.03127451145179563,0.018532332893943643,0.011319589743650434,0.03856342522180405,0.04363873200545774,0.016934559927969862,0.028683966218138842,0.01568815320524167,0.016241511718842912,0.03913206537026597,0.024253794751952235,0.017440441594867066,0.025549395486706025,0.022405766060608935,0.01809392026534678,0.023030207071679912,0.010593411861946306,0.04619604006067666,0.039103348068146304,0.03564140230144196,0.03378762834503286,0.037190138904494956,0.024343377675064334,0.0209131843060972,0.029764117182686418,0.007725624328101838,0.009513380105069833,0.027053456779924497,0.023338502296716586,0.024386515717408987,0.018306270064593816,0.03631983216981484
cat_meowing,0.027474566027617008,0.02922672853886059,0.02525953655327134,0.042834285740923565,0.012004143967636412,0.03877825575541643,0.04565131270443969,0.0,0.028266280376736817,0.03671230802394087,0.012195068435430029,0.017158842996422865,0.042006802491761454,0.03483337640482222,0.01062790043585917,0.04657568403121954,0.0462039962287725,0.03437165547728493,0.033295328453258624,0.04263870318293359,0.045855798487449494,0.03433114400900557,0.012718510397317424,0.030950195939819188,0.026189768331149745,0.03048399536192228,0.03262530949904793,0.006824795726061969,0.031941374862467446,0.026523497510659404,0.03775958163199583,0.03325810509680353,0.032334499007199,0.031119197534394853,0.04630032229877398,0.0063822653551647,0.032814759313714616,0.036466916436859315,0.02931877009338648,0.010941979954694626,0.03474261482765707,0.044355515699594984,0.031186034851934382,0.04597661694511379,0.044845157659257846,0.03554900000292427,0.01990947637556472,0.035654923516043484,0.04091146858039257,0.035245598986301085
child_crying,0.007347936321858969,0.005826415186319173,0.02500614890414574,0.01772307300485372,0.02712267703988352,0.01494949218216782,0.031056618368832986,0.028266280376736817,0.0,0.020965218327795403,0.03324934164318857,0.02957073740205543,0.016811175656397195,0.013626416342784825,0.02583762510039902,0.02794141160451507,0.02992504960785641,0.013546532147975467,0.023210830177650462,0.018741111569481085,0.028597371817865175,0.024626038766894048,0.025509644934249263,0.024283123340843274,0.006451738893868136,0.02529788234802325,0.018326663266921638,0.027419937627222005,0.03213403163700467,0.01668199199987421,0.023040382023124212,0.012918233814611513,0.014354742985614304,0.016444260156081494,0.03096513152090828,0.029148429033134082,0.02487438944500847,0.0201651751654337,0.0273880729246292,0.03132461261251344,0.0230381195759889,0.020301665046693465,0.030145970085299973,0.03370072158472918,0.03559466051882842,0.022223782614506034,0.0262285803626774,0.028186026553203035,0.016497505900976636,0.02058178463216889
chainsaw_cutting,0.01642413568681375,0.020675228038926508,0.02660081364075726,0.01864718058620947,0.032540428501128815,0.020654868737066383,0.019175388107259925,0.03671230802394087,0.020965218327795403,0.0,0.033188682503851735,0.03851873513969491,0.025450159915391974,0.01146159934021387,0.03494095663838037,0.012609578184919342,0.01089315473466507,0.019610492612734193,0.028702176846682356,0.006742922393806048,0.01280492693368515,0.03426919234422525,0.035008682412358785,0.006092475783962845,0.01799621786789953,0.01279157570372292,0.021762096636290796,0.038153321652945604,0.02550370377111274,0.016997599258116294,0.02309541454588215,0.015108416570934131,0.014427783477015966,0.015600006996935315,0.015813875272803663,0.03719694559221279,0.030119708346022362,0.027006954580178214,0.021348006217555844,0.03457348464605777,0.01854003419179919,0.014139194495843442,0.01913651303259236,0.02086960013319266,0.011991193333095557,0.02439981092176333,0.015653399274334425,0.023741570941000593,0.010445348507272903,0.027217459270796388
